SKU,Nombre,Precio,Marca,Laboratorio,Codigo_Barras_1,Codigo_Barras_2,Codigo_Barras_3,Codigo_Barras_4,Categoria,Es_Medicamento
11703,Sorsis Beta Loc X60,14519.6,Fortbenton,Fortbenton,7794428011481,7794428011184,,,Medicamentos Bajo Receta,true
11704,Sotacor Com 160X20,43685.1,Nova Argentia,Nova Argentia,7798129414114,7795380003859,7798035833511,,Medicamentos Bajo Receta,true
11705,Sotacor Com 80X20,30581.5,Nova Argentia,Nova Argentia,7798129414107,7795380003842,7798035833498,,Medicamentos Bajo Receta,true
11707,Spasmex Com 15X30,46535.1,Biol Argentino,Biol Argentino,7792796475966,,,,Medicamentos Bajo Receta,true
11708,Spasmoctyl Com 40X20,17250.8,Nova Argentia,Nova Argentia,7798129413254,8470009949969,,,Medicamentos Bajo Receta,true
11709,Spasmoctyl Com 40X60,35530.8,Nova Argentia,Nova Argentia,7798129413261,7798087803166,,,Medicamentos Bajo Receta,true
11727,Spirocort Turbuhaler 200X200,29001.6,Astra-Zeneca,Astra-Zeneca,7795302069017,,,,Medicamentos Bajo Receta,true
11728,Spirocort Turbohaler 400X200,7831.09,Astra-Zeneca,Astra-Zeneca,7795302069024,,,,Medicamentos Bajo Receta,true
11731,Sporanox Cap X15,1845.79,Janssen,Janssen,7795314028347,,,,Medicamentos Bajo Receta,true
11732,Sporanox Pulso Cap X28,68248.8,Janssen,Janssen,7795314891705,,,,Medicamentos Bajo Receta,true
11735,Squam Pasta Crema X120,11856.9,Squam,Gador,7792183000016,,,,Venta Libre,true
11736,Squam Pasta Crema X80,9643.03,Squam,Gador,7792183000023,,,,Venta Libre,true
11737,Gel Squam x105gr,11418.5,Squam,Gador,7792183000047,7795315000441,,,Venta Libre,true
11775,Stopaler Com 10X10,9747.64,Raymos,Raymos,7791763001634,7795367000727,,,Medicamentos Bajo Receta,true
11776,Stopaler Com 10X20,16246.1,Raymos,Raymos,7791763001641,7795367000734,,,Medicamentos Bajo Receta,true
1178,Aspirador Nasal Con Pico De Plástico Bebefantitos,4490.27,Bebefantitos,Atucha,7793066280020,,,,Accesorios de Farmacias,
11797,Stugeron Com X60,491.68,Janssen,Janssen,7795314022406,,,,Medicamentos Bajo Receta,true
11839,Sucralmax Sus X200,41200.4,Eurofarm,Eurofarm,7798016920261,,,,Medicamentos Bajo Receta,true
11842,Suero Antiof.Liof.Amp X1,120704,Biol Argentino,Biol Argentino,7792796472743,,,,Medicamentos Bajo Receta,true
11884,Suprasec Com X10,839.59,Janssen,Janssen,7795314022468,,,,Medicamentos Bajo Receta,true
11889,Supradyn Ef.Fte Nar S/A Comx10,14721,Bayer Popular,Bayer Popular,7793640058304,,,,Medicamentos Bajo Receta,true
11890,Supradyn Efervescente Venta Libre Comprimido X10,10725,Supradyn,Bayer Popular,7793640992189,7793640630272,3534510005608,,Medicamentos Bajo Receta,true
11891,Supradyn Ef.Fte Nar S/A Comx30,35331,Bayer Popular,Bayer Popular,7793640058311,7792371058317,,,Medicamentos Bajo Receta,true
11892,Supradyn Efervescente Comprimido X30,16289.4,Supradyn,Bayer Popular,7793640992172,3534510005615,7793640630289,,Medicamentos Bajo Receta,true
11906,Supositorios De Glicerina Infantes X12,1242.94,Lab.Elea,ELEA-PHOENIX OTC,7796285222321,7792690022327,,,Medicamentos Bajo Receta,true
11915,Supradyn Pronatal Com X30,32863,Bayer Popular,Bayer Popular,7793640679905,7792371018106,,,Medicamentos Bajo Receta,true
11916,Supradyn Pronatal Com X90,83008,Bayer Popular,Bayer Popular,7793640547037,7792371547033,,,Medicamentos Bajo Receta,true
11919,Supradyn Fte Com X30,23586,Bayer Popular,Bayer Popular,7793640010814,7792371010810,,,Medicamentos Bajo Receta,true
11942,Sutrico Tar Sha X100,6177.3,Raymos,Raymos,7791763002136,7795367000383,,,Medicamentos Bajo Receta,true
11954,Syntocinon Amp 5Ux5,1140.01,Celnova Arg.S.A,Celnova Arg.S.A,7795383000794,,,,Medicamentos Bajo Receta,true
11957,T4 Montpellier Com 100X50,28924.6,Montpellier,Montpellier,7795378001324,,,,Medicamentos Bajo Receta,true
11958,T4 Montpellier Com 150X50,40828.1,Montpellier,Montpellier,7795378001508,,,,Medicamentos Bajo Receta,true
11960,Tabcin Compuesto Cap X12,5210,Bayer Popular,Bayer Popular,7793640214977,,,,Medicamentos Bajo Receta,true
11962,Tabcin Compuesto Cap X20,8482,Bayer Popular,Bayer Popular,7793640214960,,,,Medicamentos Bajo Receta,true
11965,Tacardia Com 50X30,27426.3,Richmond,Richmond,7795348422418,7795348002320,7798094762432,,Medicamentos Bajo Receta,true
11970,Tafirol 1000 Mg Comprimidos X50,14899.3,Genomma Lab,Genomma Lab,7798140251118,7795356998653,,,Medicamentos Bajo Receta,true
12,5-Asa Sup 400X10,37781.6,Dominguez,Dominguez,7795327061188,,,,Medicamentos Bajo Receta,true
12005,Tanakan Fte. Com X15,31463.8,Elea Phoenix,Elea Phoenix,7791848036209,,,,Medicamentos Bajo Receta,true
12006,Tanakan Com X30,37912.3,Elea Phoenix,Elea Phoenix,7791848036018,,,,Medicamentos Bajo Receta,true
12007,Tanakan Fte Com X30,56990.8,Elea Phoenix,Elea Phoenix,7791848036056,,,,Medicamentos Bajo Receta,true
12008,Tanakan Com X60,65583,Elea Phoenix,Elea Phoenix,7791848036025,,,,Medicamentos Bajo Receta,true
12021,Tandiur Com X30,15544.4,Raymos,Raymos,7791763001603,,,,Medicamentos Bajo Receta,true
12022,Tanvimil Eba Com X100,51598.1,Raymos,Raymos,7791763337740,,,,Medicamentos Bajo Receta,true
12028,Tanvimil Folico Com 1X30,14361.5,Raymos,Raymos,7791763337665,,,,Medicamentos Bajo Receta,true
12029,Tanvimil Folico Com 1X60,24779.3,Raymos,Raymos,7791763337757,,,,Medicamentos Bajo Receta,true
12030,Tanvimil Folico Com 5X30,19469.2,Raymos,Raymos,7791763337672,,,,Medicamentos Bajo Receta,true
12031,Tanvimil Folico Com 5X60,29259.5,Raymos,Raymos,7791763337764,,,,Medicamentos Bajo Receta,true
12034,Tanvimil A 100000 Com X30,13101.5,Raymos,Raymos,7791763001849,,,,Medicamentos Bajo Receta,true
12038,Tanvimil E Com 400X30,14360.8,Raymos,Raymos,7791763002259,,,,Medicamentos Bajo Receta,true
12042,Tanvimil K Com X10,10377.3,Raymos,Raymos,7791763002402,,,,Medicamentos Bajo Receta,true
12060,Tapones Para Oido De Silicona Amasable,3472.49,Atucha,Atucha,7793066300049,,,,Accesorios de Farmacias,
12065,Targel Sha X155,40315.8,Lagos (Ex Pha4),Lagos (Ex Pha4),7798021111036,,,,Medicamentos Bajo Receta,true
12107,Test Embarazo X1 Unid.,5942.9,Tea-Test,Genomma Lab,7796285289621,7798140251194,7792219000010,,Test de Embarazo,true
12126,Tegretol Lc Com 400X30,72813.2,Novartis,Novartis,7795306150407,,,,Medicamentos Bajo Receta,true
12127,Tegretol Lc Com 400X60,122523,Novartis,Novartis,7795306150599,,,,Medicamentos Bajo Receta,true
12129,Tegretol Com X60,48311.8,Novartis,Novartis,7795306207026,,,,Medicamentos Bajo Receta,true
12165,Temisartan Com X30,25892.5,Temis Lostalo,Temis Lostalo,7795337909043,,,,Medicamentos Bajo Receta,true
12181,Tensiómetro Aneroide Conestet.6103 X1Unid.,28326.4,San Up,San Up,7798411390324,,,,Diagnóstico y Monitoreo,
12194,Tensopril Com 10X20,31006,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023856,,,,Medicamentos Bajo Receta,true
12195,Tensopril Com 10X40,48162.4,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023863,,,,Medicamentos Bajo Receta,true
12196,Tensopril Com 20X20,34988.4,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023900,,,,Medicamentos Bajo Receta,true
12197,Tensopril Com 20X40,62847.1,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023917,,,,Medicamentos Bajo Receta,true
12198,Tensopril Com 5X20,21890.6,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023818,,,,Medicamentos Bajo Receta,true
12199,Tensopril Com 5X40,40160.5,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023825,,,,Medicamentos Bajo Receta,true
12200,Tensopril D Com X20,37860.3,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350023986,,,,Medicamentos Bajo Receta,true
12224,"Terloc Duo 2,5/10 Com X30",26330.3,Teva (Ex-Ivax),TEVA (EX-IVAX),7795350024143,,,,Medicamentos Bajo Receta,true
12227,Terekol Com X14,19451.4,Panalab,Panalab,7798051850103,,,,Medicamentos Bajo Receta,true
12247,Termómetro Digital Franklin X 1 Un,10335.5,Franklin,Franklin,7793780000041,7793780014406,,,Diagnóstico y Monitoreo,
12249,Termofren Gts X20,7871,Roemmers,Roemmers,7795345008288,,,,Medicamentos Bajo Receta,true
12250,Termofren Sol X120,10517,Roemmers,Roemmers,7795345009674,,,,Medicamentos Bajo Receta,true
12280,Tetralysal Com 150X32,60368.2,Galderma,Galderma,3499320001205,,,,Medicamentos Bajo Receta,true
1230,Atenolol Gador Com 25X28,10387.1,Gador,Gador,7792183000122,,,,Medicamentos Bajo Receta,true
12302,Tiadyl Com 16X30,181454,Abbot,Abbott,7790440450727,,,,Medicamentos Bajo Receta,true
12303,Tiadyl Plus Com 16X30,160996,Abbot,Abbott,7790440496725,,,,Medicamentos Bajo Receta,true
12305,Tiadyl Com 8X30,104384,Abbot,Abbott,7790440450628,,,,Medicamentos Bajo Receta,true
12306,Tiamina Austral Com 300X30,17440,Austral,Austral,7798011653409,7798011650507,,,Medicamentos Bajo Receta,true
1231,Atenolol Gador Com 25X56,20112.6,Gador,Gador,7792183000139,,,,Medicamentos Bajo Receta,true
1234,Atenolol Gador Com 50X28,15065.1,Gador,Gador,7792183100266,,,,Medicamentos Bajo Receta,true
12352,"Timed ""D"" Sol X5",45560,Bausch & Lomb Arg.,Bausch & Lomb Arg.,7798069050489,,,,Medicamentos Bajo Receta,true
12368,Tiomicol P/Unas Sol X12,78343.8,Panalab,Panalab,7798051850059,,,,Medicamentos Bajo Receta,true
1238,Atenolol Gador Com 50X56,30151.7,Gador,Gador,7792183100235,,,,Medicamentos Bajo Receta,true
12382,Tobillera Ajust.Band.Elastica Body Care T-1 -1402,16691,Body Care,BODY,7798082441479,,,,Ortopedia y Postura,
12387,Tobillera Ajust.Band.Elastica Body Care T-2 -1402,16691,Body Care,BODY,7798082441486,,,,Ortopedia y Postura,
12391,Tobillera Simple Body Care T-2 -1401,12978,Body Care,BODY,7798082441431,,,,Ortopedia y Postura,
12393,Tobillera Ajust.Band.Elastica Body Care T-3 -1402,16691,Body Care,BODY,7798082441493,,,,Ortopedia y Postura,
12396,Tobillera Tubular Body Care T-3 -1401,12978,Body Care,BODY,7798082441448,,,,Ortopedia y Postura,
12397,Tobillera Procer T-4,4585.61,Procer,Listen,7798028520060,7798028520442,,,Ortopedia y Postura,
12398,Tobillera Ajust.Band.Elastica Body Care T-4 -1402,16691,Body Care,BODY,7798082441509,,,,Ortopedia y Postura,
1240,Atenolol Gador Com 100X28,19387.6,Gador,Gador,7792183100280,,,,Medicamentos Bajo Receta,true
12402,Tobillera Simple Body Care T-4 -1401,12978,Body Care,BODY,7798082441455,,,,Accesorios para la Piel,
12403,Tobillera Procer T-5,4585.61,Procer,Listen,7798028520077,7798028520459,,,Ortopedia y Postura,
12404,Tobillera Procer T-6,4585.61,Procer,Listen,7798028520084,7798028520466,,,Ortopedia y Postura,
12405,Tobillera Procer T-7,4585.61,Procer,Listen,7798028520091,7798028520473,,,Ortopedia y Postura,
12406,Tobillera Procer T-8,4585.61,Procer,Listen,7798028520107,7798028520480,7798028522057,,Ortopedia y Postura,
12407,Tobradex Gts X5,18138,Novartis,Novartis,7795306421873,7792086057889,7896548158951,,Medicamentos Bajo Receta,true
1241,Atenolol Gador Com 100X56,38449.3,Gador,Gador,7792183100297,,,,Medicamentos Bajo Receta,true
12412,"Tobradex Ung X3,5",18876.3,Novartis,Novartis,7795306435979,7792086057872,7896548135075,,Medicamentos Bajo Receta,true
12414,Tobrex Got X5,17682.4,Novartis,Novartis,7795306435054,7792086000021,7896548136461,,Medicamentos Bajo Receta,true
12434,Toleriane Dermo-Nettoyante Fluido X 200 Ml,71434.3,LA ROCHE POSAY,LA ROCHE,3433422406599,3503357061047,,,Antiage,
12444,Toltem Com X30,42811.7,Temis Lostalo,Temis Lostalo,7795337901115,7795337908459,,,Medicamentos Bajo Receta,true
12478,Torgyn Ovu 100X3,17445,Raffo,Raffo,7798084684737,7792219911286,,,Medicamentos Bajo Receta,true
12479,Torgyn Ovu 100X7,23733.9,Raffo,Raffo,7798084684744,7792219690495,,,Medicamentos Bajo Receta,true
12481,Torivas Com 10X30,37359.6,Baliarda,Baliarda,7795338014012,,,,Medicamentos Bajo Receta,true
12482,Torivas Com 20X30,62085,Baliarda,Baliarda,7795338014029,,,,Medicamentos Bajo Receta,true
1249,Athos Sus X100,11615,Roemmers,Roemmers,4104480705236,,,,Medicamentos Bajo Receta,true
1250,Atlansil Amp X6,17866,Roemmers,Roemmers,7795345004983,,,,Medicamentos Bajo Receta,true
12503,Total Mag.Eferv. Com X24,40255.1,Temis Lostalo,Temis Lostalo,7795337904208,,,,Medicamentos Bajo Receta,true
12504,Total Mag.Energ.Ef.Com X24,31380.6,Temis Lostalo,Temis Lostalo,7795337908435,,,,Medicamentos Bajo Receta,true
12505,Total Magnes.Vitamina C Com X24,41119.7,Temis Lostalo,Temis Lostalo,7795337904314,,,,Medicamentos Bajo Receta,true
12506,Total Magnesiano Grageas X30,47738,Temis Lostalo,Temis Lostalo,7795337907551,,,,Medicamentos Bajo Receta,true
12507,Total Magnesiano Antioxidante Com X30,33401.4,Temis Lostalo,Temis Lostalo,7795337908015,,,,Medicamentos Bajo Receta,true
1251,Atlansil Com X20,15996,Roemmers,Roemmers,7795345004952,,,,Medicamentos Bajo Receta,true
1252,Atlansil Com X50,41737,Roemmers,Roemmers,7795345004969,,,,Medicamentos Bajo Receta,true
12586,Tratacne Gel X15,28419.8,Raymos,Raymos,7791763000187,7798009273060,,,Medicamentos Bajo Receta,true
12590,"Travatan Oft. Sol X2,5",32007.8,Novartis,Novartis,7795306423150,7792086416440,,,Medicamentos Bajo Receta,true
12632,Trifamox Bronq. Com 500X16,1166,Bago,BAGO OTC 1,7790375001810,,,,Medicamentos Bajo Receta,true
12633,Trifamox Bron.Duo Com X14,22803,Bago,BAGO OTC 1,7790375251932,,,,Medicamentos Bajo Receta,true
12641,Tricofin Com 500X20,14202.2,Raymos,Raymos,7791763002747,,,,Medicamentos Bajo Receta,true
12646,Tricolocion Topica Loc 2%X120,19602.8,Tricolocion,Investi Pharma,7795380042667,7798009273091,,,Medicamentos Bajo Receta,true
12656,Tridermal Cre X30,40641.4,Panalab,Panalab,7798051850257,,,,Medicamentos Bajo Receta,true
12660,Trifamox Duo Com 875X14,12553,Bago,BAGO OTC 1,7790375251260,,,,Medicamentos Bajo Receta,true
12662,Trifamox Duo Sus X90,19604.3,Bago,BAGO OTC 1,7790375251291,,,,Medicamentos Bajo Receta,true
12663,Trifacilina Amp 1000X1,1030.64,Bago,BAGO OTC 1,7790375001629,,,,Medicamentos Bajo Receta,true
12665,Trifacilina Com 1000X16,29920.2,Bago,BAGO OTC 1,7790375001612,,,,Medicamentos Bajo Receta,true
12666,Trifacilina Com 1000X8,15041.4,Bago,BAGO OTC 1,7790375001605,,,,Medicamentos Bajo Receta,true
12667,Trifacilina Com 500X16,20387.3,Bago,BAGO OTC 1,7790375001582,,,,Medicamentos Bajo Receta,true
12671,Trifamox Com 1000X16,26602.8,Bago,BAGO OTC 1,7790375001773,,,,Medicamentos Bajo Receta,true
12673,Trifamox Com 500X16,8957.66,Bago,BAGO OTC 1,7790375001728,,,,Medicamentos Bajo Receta,true
12694,Trifamox Ibl Amp 1500X1,11561.6,Bago,BAGO OTC 1,7790375004477,7790375001933,,,Medicamentos Bajo Receta,true
12697,Trifamox Ibl Com 500X16,30388.5,Bago,BAGO OTC 1,7790375001889,,,,Medicamentos Bajo Receta,true
12699,Trifamox Ibl Duo Com X14,27405.9,Bago,BAGO OTC 1,7790375251376,,,,Medicamentos Bajo Receta,true
12703,Trifamox Ibl Sus 500X60,1125.26,Bago,BAGO OTC 1,7790375001896,,,,Medicamentos Bajo Receta,true
12705,Trifamox Ibl Duo Sus X60,35126,Bago,BAGO OTC 1,7790375251437,,,,Medicamentos Bajo Receta,true
12707,Trileptal Com 300X30,78615.4,Novartis,Novartis,7795306399691,,,,Medicamentos Bajo Receta,true
12708,Trileptal Com 300X60,130926,Novartis,Novartis,7795306399349,,,,Medicamentos Bajo Receta,true
12709,Trileptal Com 600X30,151333,Novartis,Novartis,7795306399004,,,,Medicamentos Bajo Receta,true
12710,Trileptal Com 600X60,257748,Novartis,Novartis,7795306398700,,,,Medicamentos Bajo Receta,true
12711,Trileptal Sus X100,49095.6,Novartis,Novartis,7896261001428,,,,Medicamentos Bajo Receta,true
12723,Tripicolinato Cromo Lafarmen Comprimido X60,12300,Lafarmen,NUTR,7798026672112,7798026672419,,,Suplementos Dietarios,true
1273,Atorvastan Com 10X30,34715.9,Biotenk,Biotenk,7796363001091,,,,Medicamentos Bajo Receta,true
12748,Emulsion Corporal Triterpen x100ml,22770,Triterpen,Futerman,7795213000031,,,,Venta Libre,true
12751,Trivastal Retard Com 50X30,41593,Servier,Servier,7795384010204,,,,Medicamentos Bajo Receta,true
12752,Trivastal Retard Com 50X60,81835.9,Servier,Servier,7795384010235,,,,Medicamentos Bajo Receta,true
12763,Trixne Toallitas 4%X30,26641.5,Pharmatrix,Pharmatrix,7798021111012,,,,Medicamentos Bajo Receta,true
12764,Trixne Toallitas X30,16975.9,Pharmatrix,Pharmatrix,7798021110152,,,,Medicamentos Bajo Receta,true
12768,Triyosom C Amp 50X1,97604.2,Gobbi-Novag,Gobbi-Novag,7795376000107,,,,Medicamentos Bajo Receta,true
12769,Triyosom Amp 50X50,100396,Gobbi-Novag,Gobbi-Novag,7795376000732,7795376000039,,,Medicamentos Bajo Receta,true
12772,Triyosom Amp 76X25,79364.9,Gobbi-Novag,Gobbi-Novag,7795376000060,,,,Medicamentos Bajo Receta,true
12792,Tru Cto Com X6,10067.8,Biotechno Pharma,Biotechno Pharma,7798163340141,7796285048235,,,Medicamentos Bajo Receta,true
12802,Tuaplex Com X50,51452.1,Cetus,Cetus,7795330000280,,,,Medicamentos Bajo Receta,true
12851,Ulcozol Amp 40X1,4595.54,Bago,BAGO OTC 1,7790375251277,,,,Medicamentos Bajo Receta,true
12855,Ulcozol Cap 40X14,20490.4,Bago,BAGO OTC 1,7790375245504,,,,Medicamentos Bajo Receta,true
12870,Ultra Protein Queso Pol X1500,23500,Lafarmen,NUTR,7798026673171,,,,Suplementos y Complementos,true
12879,Umasan Jabon X100Grs,14289,Savant Consumer,Savant Consumer,7795354000167,,,,Medicamentos Bajo Receta,true
12910,Urequin Com X20,27336,Craveri,Craveri,7792234000156,,,,Medicamentos Bajo Receta,true
12911,Urequin Com X50,62198.8,Craveri,Craveri,7792234000163,,,,Medicamentos Bajo Receta,true
12922,Urotem Dol Com X10,21892.4,Temis Lostalo,Temis Lostalo,7795337908978,,,,Medicamentos Bajo Receta,true
12928,Urokit Sob X60,58805.7,Casasco,Casasco,7791909122216,,,,Medicamentos Bajo Receta,true
1293,Aurene Com 300X30,62717.8,Teva (Ex-Ivax),TEVA (EX-IVAX),7795326001307,,,,Medicamentos Bajo Receta,true
12938,Urotem Com X14,21184.2,Temis Lostalo,Temis Lostalo,7795337906752,,,,Medicamentos Bajo Receta,true
1294,Aurene Com 300X60,111284,Teva (Ex-Ivax),TEVA (EX-IVAX),7795326191312,,,,Medicamentos Bajo Receta,true
12943,Uroxacin Com 400X10,13693.8,Lazar,Lazar,7795347000686,,,,Medicamentos Bajo Receta,true
12944,Uroxacin Com 400X20,24546.2,Lazar,Lazar,7795347000693,,,,Medicamentos Bajo Receta,true
12946,Urtikalma Locion X120,11507.8,Urtikalma,Fecofar,7798006300592,,,,Medicamentos Bajo Receta,true
1295,Aurene Com 600X30,117453,Teva (Ex-Ivax),TEVA (EX-IVAX),7795326191329,,,,Medicamentos Bajo Receta,true
12952,Urzac Com 300X30,71690.1,Eurofarm,Eurofarm,7798016920483,,,,Medicamentos Bajo Receta,true
12957,Utrogestan Cap 100X30,60876.7,Ferring,Ferring,7795309002536,7798083958815,7795351139150,,Medicamentos Bajo Receta,true
12958,Utrogestan Cap 200X14,60697.5,Ferring,Ferring,7795309002543,7798083959867,,,Medicamentos Bajo Receta,true
1296,Aurene Com 600X60,213897,Teva (Ex-Ivax),TEVA (EX-IVAX),7795326191336,,,,Medicamentos Bajo Receta,true
12962,Uvasal Sal Efervescente Con Acción Antiácida Sabor Clásico 100 Gr.,7900,Uvasal,Glaxosmithkline Otc,7794640130830,,,,Medicamentos Bajo Receta,true
12980,Vac.Antitetanica Biol C/Jx1Amp,50950.6,Biol Argentino,Biol Argentino,7792796287521,,,,Medicamentos Bajo Receta,true
12999,Vacunace Sob X20,48785.3,Casasco,Casasco,7791909201218,,,,Medicamentos Bajo Receta,true
13,5-Asa Sup 400X30,108153,Dominguez,Dominguez,7795327061195,,,,Medicamentos Bajo Receta,true
13008,Vagicural Plus Ovu X12,30408.2,Raymos,Raymos,7791763337696,,,,Medicamentos Bajo Receta,true
13009,Vagicural Plus Ovu X6,17345.4,Raymos,Raymos,7791763337689,,,,Medicamentos Bajo Receta,true
13019,Valcote Sprinkle Com 125X100,137999,Abbot,Abbott,7790440120453,,,,Medicamentos Bajo Receta,true
13020,Valcote Com 125X50,47138,Abbot,Abbott,7790440621226,,,,Medicamentos Bajo Receta,true
13021,Valcote Sprinkle Com 125X50,72061.2,Abbot,Abbott,7790440120446,,,,Medicamentos Bajo Receta,true
13022,Valcote Com 250X50,78554.2,Abbot,Abbott,7790440621424,,,,Medicamentos Bajo Receta,true
13023,Valcote Com 500X50,136427,Abbot,Abbott,7790440621523,,,,Medicamentos Bajo Receta,true
13028,"Valcote ""Er"" Com 500X50",135599,Abbot,Abbott,7790440712627,,,,Medicamentos Bajo Receta,true
13029,Valeriana Comprimido X20,7180,Valeriana,Garden House,7798023940436,,,,Venta Libre,true
13049,Valnar Com 500X50,56216,Teva (Ex-Ivax),TEVA (EX-IVAX),7795342003224,,,,Medicamentos Bajo Receta,true
13065,Vansame Crema X100,22065.4,Vansame,Valuge,7798095330029,,,,Hidratación,true
13069,Vapresan Diur Com X30,20495.2,Temis Lostalo,Temis Lostalo,7795337907803,,,,Medicamentos Bajo Receta,true
13072,Vapresan Com 10X30,13222.9,Temis Lostalo,Temis Lostalo,7795337906714,,,,Medicamentos Bajo Receta,true
13073,Vapresan Com 10X60,25176.7,Temis Lostalo,Temis Lostalo,7795337906721,,,,Medicamentos Bajo Receta,true
13074,Vapresan Com 20X30,15397.9,Temis Lostalo,Temis Lostalo,7795337906738,,,,Medicamentos Bajo Receta,true
13075,Vapresan Com 20X60,31182.2,Temis Lostalo,Temis Lostalo,7795337906745,,,,Medicamentos Bajo Receta,true
13076,Vapresan Com 5X30,7732.22,Temis Lostalo,Temis Lostalo,7795337907469,,,,Medicamentos Bajo Receta,true
13077,Vapresan Com 5X60,15423.5,Temis Lostalo,Temis Lostalo,7795337907476,,,,Medicamentos Bajo Receta,true
13099,Vaselina Solida Pote X 100Grs,3340.83,Ladece,Ladece,7798048087307,,,,Laxantes y Lubricantes,
13100,Vaselina Solida Pote X 1 Kg,20652.6,Ladece,Ladece,7798048089936,,,,Laxantes y Lubricantes,
13103,Vaselina Solida Pote X 50Grs,2224.43,Ladece,Ladece,7798048087277,,,,Laxantes y Lubricantes,
13139,Vasotenal Com 10X30,24778,Roemmers,Roemmers,7795345009704,,,,Medicamentos Bajo Receta,true
